chinese journal of antibiotics	chinese journal of antibiotics
0957154x	history of psychiatry
cfi ceramic forum internationalberichte der dkg deutsche keramische gesellschaft	cfi ceramic forum international
41744839	expert review of vaccines
j leisure	journal of leisure research
sheng li ke xue jin zhan	sheng li ke xue jin zhan progress in physiology
02571862	south african journal of plant and soil
ultrasonic imaging	ultrasonic imaging
j biol regul homeost agents	journal of biological regulators and homeostatic agents
journal of polymer research	journal of polymer research
otolaryngologia polska the polish otolaryngology	otolaryngologia polska
16727126	zhenkong kexue yu jishu xuebaojournal of vacuum science and technology
14664879	genes and immunity
recent pr m	recenti progressi in medicina
21473423	cerebellum
indian journal of pathology and microbiology	indian journal of pathology microbiology
trends in ecology and evolution	trends in ecology and evolution
int j dairy	international journal of dairy technology
journal of the american chemical society	journal of the american chemical society
world hosp health serv	world hospitals and health services the official journal of the international hospital federation
bibliotheca nutritio et dieta d	bibliotheca nutritio et dieta
journal of phycology	journal of phycology
41432059	annals of regional science
trans asae	transactions of the american society of agricultural engineers
ieee appl s	ieee transactions on applied superconductivity
arq gastroenterol	arquivos de gastroenterologia
03946975	tropical zoology
fol hist c	folia histochemica et cytobiologica
00792047	phyton annales rei botanicae
polish journal of microbiology polskie towarzystwo mikrobiologow the polish society of microbiologists	polish journal of microbiology
pediatric critical care medicine a journal of the society of critical care medicine and the world federation of pediatric intensive and critical care societies	pediatric critical care medicine
0306395x	petroleum economist
clinical genetics	clinical genetics
oral surg o	oral surgery oral medicine oral pathology oral radiology and endodontics
j cell phys	journal of cellular physiology
zhonghua zhong liu za zhi chinese journal of oncology	chinese journal of oncology
spe western regional	spe western regionalaapg pacific section joint meeting
j neural tr	journal of neural transmission
biometrics	biometrics
pakistan development review	pakistan development review
fems immunology and medical microbiology	fems immunology and medical microbiology
drug aging	drugs aging
international journal of constitutional law	international journal of constitutional law
diabetesmetab res rev	diabetesmetabolism research and reviews
10590145	journal of science education and technology
14666650	international journal of global environmental issues
alc clin ex	alcoholism clinical and experimental research
ind relat	industrial relations
medicine of the americas	medicine of the americas
kolloidnyj zhurnal	kolloidnyj zhurnal
bull fr peche piscic	bulletin francais de la peche et de la pisciculture
zhonghua yi xue za zhi	zhonghua yi xue za zhi
ironmaking steelmaking	ironmaking and steelmaking
09168532	ieice transactions on information and systems
03024342	anales espanoles de pediatria
00333352	public administration review
int j geom methods mod phys	international journal of geometric methods in modern physics
02508079	journal of polymer engineering
10238883	tribology letters
10709762	journal of optical technology a translation of opticheskii zhurnal
int j elect	international journal of electronics
candollea	candollea
diamond and related materials	diamond and related materials
journal of health care for the poor and underserved	journal of health care for the poor and underserved
00141755	ethiopian medical journal
bmc neurosc	bmc neuroscience
addict res theory	addiction research and theory
digit signal process	digital signal processing a review journal
j southeast asia stud	journal of southeast asian studies
j craniofac surgery	journal of craniofacial surgery
mar geores	marine georesources and geotechnology
multimed tools appl	multimedia tools and applications
i j chem t	indian journal of chemical technology
business lawyer	business lawyer
journal of porphyrins and phthalocyanines	journal of porphyrins and phthalocyanines
formal aspects of computing	formal aspects of computing
journal of intelligent and robotic systems theory and applications	journal of intelligent and robotic systems theory and applications
j basic microbiol	journal of basic microbiology
environ toxicol	environmental toxicology
i j chem a	indian journal of chemistry section a inorganic physical theoretical and analytical chemistry
