journ_id,journal_name,source_type
343,ACTA BIOETHICA,Thomson
344,Acta Biologica Cracoviensia Series Botanica,Scopus
344,ACTA BIOLOGICA CRACOVIENSIA SERIES BOTANICA,Thomson
345,Acta Biologica Hungarica,Scopus
345,ACTA BIOLOGICA HUNGARICA,Thomson
346,Acta Biologica Szegediensis,Scopus
347,Acta Biomaterialia,Scopus
347,ACTA BIOMATERIALIA,Thomson
348,Acta Biomedica de l'Ateneo Parmense,Scopus
349,Acta Bioquimica Clinica Latinoamericana,Scopus
349,ACTA BIOQUIMICA CLINICA LATINOAMERICANA,Thomson
350,Acta Biotechnologica,Scopus
350,ACTA BIOTECHNOLOGICA,Thomson
351,Acta Biotheoretica,Scopus
351,ACTA BIOTHEORETICA,Thomson
352,Acta Botanica Brasilica,Scopus
352,ACTA BOTANICA BRASILICA,Thomson
353,Acta Botanica Croatica,Scopus
353,ACTA BOTANICA CROATICA,Thomson
354,Acta Botanica Gallica,Scopus
354,ACTA BOTANICA GALLICA,Thomson
355,ACTA BOTANICA MEXICANA,Thomson
356,Acta Botanica Sinica,Scopus
356,ACTA BOTANICA SINICA,Thomson
357,Acta Cardiologica,Scopus
357,ACTA CARDIOLOGICA,Thomson
358,Acta Cardiologica Sinica,Scopus
358,ACTA CARDIOLOGICA SINICA,Thomson
359,Acta Carsologica,Scopus
359,ACTA CARSOLOGICA,Thomson
360,Acta Chimica Sinica,Scopus
360,ACTA CHIMICA SINICA,Thomson
361,Acta Chimica Slovenica,Scopus
361,ACTA CHIMICA SLOVENICA,Thomson
362,Acta Chiropterologica,Scopus
362,ACTA CHIROPTEROLOGICA,Thomson
363,Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca,Scopus
363,ACTA CHIRURGIAE ORTHOPAEDICAE ET TRAUMATOLOGIAE CECHOSLOVACA,Thomson
364,Acta Chirurgiae Plasticae,Scopus
364,ACTA CHIRURGIAE PLASTICAE,Thomson
365,Acta Chirurgica Austriaca,Scopus
365,ACTA CHIRURGICA AUSTRIACA,Thomson
366,Acta Chirurgica Belgica,Scopus
366,ACTA CHIRURGICA BELGICA,Thomson
367,Acta chirurgica Iugoslavica,Scopus
368,Acta Chromatographica,Scopus
368,ACTA CHROMATOGRAPHICA,Thomson
369,Acta Cientifica Venezolana,Scopus
369,ACTA CIENTIFICA VENEZOLANA,Thomson
371,Acta Cir Bras,Scopus
371,Acta Cirurgica Brasileira,Scopus
371,ACTA CIRURGICA BRASILEIRA,Thomson
372,ACTA CLASSICA,Thomson
373,Acta Clinica Belgica,Scopus
373,ACTA CLINICA BELGICA,Thomson
374,Acta Clinica Croatica,Scopus
374,ACTA CLINICA CROATICA,Thomson
375,Acta Crystallographica Section D: Biological Crystallography,Scopus
375,ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,Thomson
376,ACTA CRYSTALLOGRAPHICA,Thomson
376,ACTA CRYSTALLOGRAPHICA SECTION A,Thomson
376,Acta Crystallographica Section A: Foundations of Crystallography,Scopus
377,Acta Crystallographica Section B: Structural Science,Scopus
377,ACTA CRYSTALLOGRAPHICA SECTION B-STRUCTURAL SCIENCE,Thomson
378,Acta Crystallographica Section E: Structure Reports Online,Scopus
378,ACTA CRYSTALLOGRAPHICA SECTION E-STRUCTURE REPORTS ONLINE,Thomson
379,Acta Crystallographica Section F: Structural Biology and Crystallization Communications,Scopus
379,ACTA CRYSTALLOGRAPHICA SECTION F-STRUCTURAL BIOLOGY AND CRYSTALLIZATION COMMUNICATIONS,Thomson
380,"""Acta Crystallographica, Section C: Crystal Structure Communications""",Scopus
380,Acta Crystallographica Section C: Crystal Structure Communications,Scopus
380,ACTA CRYSTALLOGRAPHICA SECTION C-CRYSTAL STRUCTURE COMMUNICATIONS,Thomson
381,Acta Cytologica,Scopus
381,ACTA CYTOLOGICA,Thomson
382,ACTA BOREALIA,Thomson
382,Acta Dermato-Venereologica,Scopus
382,ACTA DERMATO-VENEREOLOGICA,Thomson
383,"""Acta Dermatovenerologica Alpina, Pannonica et Adriatica""",Scopus
384,Acta Dermatovenerologica Croatica,Scopus
384,ACTA DERMATOVENEROLOGICA CROATICA,Thomson
385,Acta Diabetologica,Scopus
385,ACTA DIABETOLOGICA,Thomson
386,Acta Ecologica Sinica,Scopus
387,ACTA ENDOCRINOLOGICA-BUCHAREST,Thomson
388,Acta Endoscopica,Scopus
388,ACTA ENDOSCOPICA,Thomson
389,ACTA ENTOMOLOGICA MUSEI NATIONALIS PRAGAE,Thomson
390,ACTA ETHNOGRAPHICA ACADEMIAE SCIENTIARUM HUNGARICAE,Thomson
390,Acta Ethnographica Hungarica,Scopus
391,Acta Ethologica,Scopus
391,ACTA ETHOLOGICA,Thomson
392,Acta Farmaceutica Bonaerense,Scopus
392,LATIN AMERICAN JOURNAL OF PHARMACY,Thomson
393,Acta Gastro-Enterologica Belgica,Scopus
393,ACTA GASTRO-ENTEROLOGICA BELGICA,Thomson
394,Acta Gastroenterologica Latinoamericana,Scopus
394,ACTA GASTROENTEROLOGICA LATINOAMERICANA,Thomson
395,Acta Genetica Sinica,Scopus
396,Acta Geodaetica et Cartographica Sinica,Scopus
397,Acta Geodaetica et Geophysica Hungarica,Scopus
397,ACTA GEODAETICA ET GEOPHYSICA HUNGARICA,Thomson
398,ACTA GEODYNAMICA ET GEOMATERIALIA,Thomson
399,Acta Geographica Sinica,Scopus
400,ACTA GEOGRAPHICA SLOVENICA-GEOGRAFSKI ZBORNIK,Thomson
401,Acta Geologica Hispanica,Scopus
402,Acta Geologica Hungarica,Scopus
403,Acta Geologica Polonica,Scopus
403,ACTA GEOLOGICA POLONICA,Thomson
404,Acta Geologica Sinica,Scopus
404,ACTA GEOLOGICA SINICA,Thomson
405,ACTA GEOLOGICA SINICA-ENGLISH EDITION,Thomson
406,Acta Geophysica,Scopus
406,ACTA GEOPHYSICA,Thomson
407,Acta Geophysica Polonica,Scopus
408,ACTA GEOPHYSICA SINICA,Thomson
408,Chinese Journal of Geophysics (Acta Geophysica Sinica),Scopus
408,CHINESE JOURNAL OF GEOPHYSICS-CHINESE EDITION,Thomson
409,Acta Geotechnica,Scopus
409,ACTA GEOTECHNICA,Thomson
410,ACTA GEOTECHNICA SLOVENICA,Thomson
411,Acta Ginecologica,Scopus
411,ACTA GINECOLOGICA,Thomson
412,Acta Haematologica,Scopus
412,ACTA HAEMATOLOGICA,Thomson
413,Acta Haematologica Polonica,Scopus
414,Acta Hepatologica Japonica,Scopus
415,ACTA HERPETOLOGICA,Thomson
416,Acta Histochemica,Scopus
416,ACTA HISTOCHEMICA,Thomson
417,Acta Histochemica et Cytochemica,Scopus
417,ACTA HISTOCHEMICA ET CYTOCHEMICA,Thomson
418,ACTA HISTORICA TALLINNENSIA,Thomson
419,ACTA HISTRIAE,Thomson
420,Acta Hospitalia,Scopus
421,Acta Hydrochimica et Hydrobiologica,Scopus
421,ACTA HYDROCHIMICA ET HYDROBIOLOGICA,Thomson
422,Acta Ichthyologica et Piscatoria,Scopus
422,ACTA ICHTHYOLOGICA ET PISCATORIA,Thomson
423,Acta Informatica,Scopus
423,ACTA INFORMATICA,Thomson
424,Acta Linguistica Hungarica,Scopus
424,ACTA LINGUISTICA HUNGARICA,Thomson
425,Acta Materialia,Scopus
425,ACTA MATERIALIA,Thomson
426,Acta Mathematica,Scopus
426,ACTA MATHEMATICA,Thomson
427,Acta Mathematica Academiae Paedagogicae Nyiregyhaziensis,Scopus
428,Acta Mathematica Hungarica,Scopus
428,ACTA MATHEMATICA HUNGARICA,Thomson
429,Acta Mathematica Scientia,Scopus
429,ACTA MATHEMATICA SCIENTIA,Thomson
430,"""Acta Mathematica Sinica, English Series""",Scopus
430,ACTA MATHEMATICA SINICA-ENGLISH SERIES,Thomson
431,Acta Mathematica Universitatis Comenianae,Scopus
432,Acta Mathematicae Applicatae Sinica,Scopus
432,ACTA MATHEMATICAE APPLICATAE SINICA-ENGLISH SERIES,Thomson
433,Acta Mechanica,Scopus
433,ACTA MECHANICA,Thomson
434,ACTA MECHANICA SINICA,Thomson
434,Acta Mechanica Sinica/Lixue Xuebao,Scopus
435,Acta Mechanica Solida Sinica,Scopus
435,ACTA MECHANICA SOLIDA SINICA,Thomson
436,Acta Medica Austriaca,Scopus
436,ACTA MEDICA AUSTRIACA,Thomson
437,Acta Medica Auxologica,Scopus
438,Acta Medica Bulgarica,Scopus
439,Acta Medica Croatica,Scopus
440,Acta Medica et Biologica,Scopus
441,Acta medica Indonesiana,Scopus
442,Acta Medica Iranica,Scopus
443,Acta Medica Mediterranea,Scopus
443,ACTA MEDICA MEDITERRANEA,Thomson
444,Acta Medica Nagasakiensia,Scopus
445,Acta Medica Okayama,Scopus
445,ACTA MEDICA OKAYAMA,Thomson
446,Acta Medica Portuguesa,Scopus
446,ACTA MEDICA PORTUGUESA,Thomson
447,Acta Medica Romana,Scopus
448,Acta Metallurgica Sinica (English Letters),Scopus
449,Acta Meteorologica Sinica,Scopus
449,ACTA METEOROLOGICA SINICA,Thomson
450,Acta Microbiologica et Immunologica Hungarica,Scopus
450,ACTA MICROBIOLOGICA ET IMMUNOLOGICA HUNGARICA,Thomson
451,Acta Microbiologica Hellenica,Scopus
452,Acta Microbiologica Polonica,Scopus
452,ACTA MICROBIOLOGICA POLONICA,Thomson
452,Polish Journal of Microbiology,Scopus
452,POLISH JOURNAL OF MICROBIOLOGY,Thomson
453,ACTA MICROSCOPICA,Thomson
454,ACTA MONTANISTICA SLOVACA,Thomson
455,ACTA MOZARTIANA,Thomson
456,ACTA MUSICOLOGICA,Thomson
457,Acta Myologica,Scopus
458,Acta Naturalia de l'Ateneo Parmense,Scopus
459,Acta Neurobiologiae Experimentalis,Scopus
459,ACTA NEUROBIOLOGIAE EXPERIMENTALIS,Thomson
460,Acta Neurochirurgica,Scopus
460,ACTA NEUROCHIRURGICA,Thomson
461,"""Acta Neurochirurgica, Supplement""",Scopus
461,Acta neurochirurgica. Supplement,Scopus
462,Acta Neurologica Belgica,Scopus
462,ACTA NEUROLOGICA BELGICA,Thomson
463,Acta Neurologica Scandinavica,Scopus
463,ACTA NEUROLOGICA SCANDINAVICA,Thomson
463,ACTA PSYCHIATRICA ET NEUROLOGICA SCANDINAVICA,Thomson
464,"""Acta Neurologica Scandinavica, Supplement""",Scopus
465,Acta Neurologica Taiwanica,Scopus
466,Acta Neuropathologica,Scopus
466,ACTA NEUROPATHOLOGICA,Thomson
467,Acta Neuropsychiatrica,Scopus
467,ACTA NEUROPSYCHIATRICA,Thomson
468,Acta Obstetrica et Gynaecologica Japonica,Scopus
468,ACTA OBSTETRICA ET GYNAECOLOGICA JAPONICA,Thomson
469,Acta Obstetricia et Gynecologica Scandinavica,Scopus
469,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,Thomson
470,Acta Oceanologica Sinica,Scopus
470,ACTA OCEANOLOGICA SINICA,Thomson
471,Acta Odontologica Scandinavica,Scopus
471,ACTA ODONTOLOGICA SCANDINAVICA,Thomson
472,Acta Oecologica,Scopus
472,ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY,Thomson
473,Acta Oeconomica,Scopus
473,ACTA OECONOMICA,Thomson
474,Acta of Bioengineering and Biomechanics,Scopus
474,ACTA OF BIOENGINEERING AND BIOMECHANICS,Thomson
475,Acta Oncologica,Scopus
475,ACTA ONCOLOGICA,Thomson
476,Acta Ophthalmologica,Scopus
476,ACTA OPHTHALMOLOGICA,Thomson
477,Acta Ophthalmologica Scandinavica,Scopus
477,ACTA OPHTHALMOLOGICA SCANDINAVICA,Thomson
478,"""Acta Ophthalmologica Scandinavica, Supplement""",Scopus
479,ACTA ORIENTALIA,Thomson
480,Acta Ornithologica,Scopus
480,ACTA ORNITHOLOGICA,Thomson
481,Acta Orthopaedica,Scopus
481,ACTA ORTHOPAEDICA,Thomson
482,Acta Orthopaedica Belgica,Scopus
482,ACTA ORTHOPAEDICA BELGICA,Thomson
483,Acta orthopaedica et traumatologica turcica,Scopus
483,ACTA ORTHOPAEDICA ET TRAUMATOLOGICA TURCICA,Thomson
484,Acta Orthopaedica Iugoslavica,Scopus
485,Acta Orthopaedica Scandinavica,Scopus
485,ACTA ORTHOPAEDICA SCANDINAVICA,Thomson
486,"""Acta Orthopaedica Scandinavica, Supplement""",Scopus
487,Acta Ortopedica Brasileira,Scopus
487,ACTA ORTOPEDICA BRASILEIRA,Thomson
488,Acta Oto-Laryngologica,Scopus
488,ACTA OTO-LARYNGOLOGICA,Thomson
489,"""Acta Oto-Laryngologica, Supplement""",Scopus
491,Acta Otorhinolaryngologica Italica,Scopus
491,ACTA OTORHINOLARYNGOLOGICA ITALICA,Thomson
491,Acta otorhinolaryngologica Italica : organo ufficiale della Societ?á italiana di otorinolaringologia e chirurgia cervico-facciale,Scopus
492,Acta Otorrinolaringologica Espanola,Scopus
493,Acta Paediatrica Taiwanica,Scopus
494,"""Acta Paediatrica, International Journal of Paediatrics""",Scopus
494,ACTA PAEDIATRICA,Thomson
495,"""Acta Paediatrica, International Journal of Paediatrics, Supplement""",Scopus
496,Acta Palaeobotanica,Scopus
497,Acta Palaeontologica Polonica,Scopus
497,ACTA PALAEONTOLOGICA POLONICA,Thomson
498,Acta Parasitologica,Scopus
498,ACTA PARASITOLOGICA,Thomson
499,ACTA Paulista de Enfermagem,Scopus
499,ACTA PAULISTA DE ENFERMAGEM,Thomson
500,Acta Pediatrica Espanola,Scopus
502,Acta Petrologica Sinica,Scopus
502,ACTA PETROLOGICA SINICA,Thomson
503,Acta Pharmaceutica,Scopus
503,ACTA PHARMACEUTICA,Thomson
504,Acta Pharmaceutica Hungarica,Scopus
505,Acta Pharmaceutica Turcica,Scopus
506,Acta Pharmacologica Sinica,Scopus
506,ACTA PHARMACOLOGICA SINICA,Thomson
507,ACTA PHILOSOPHICA,Thomson
508,"""Acta Physica Hungarica, Series A: Heavy Ion Physics""",Scopus
508,ACTA PHYSICA HUNGARICA A-HEAVY ION PHYSICS,Thomson
508,ACTA PHYSICA HUNGARICA NEW SERIES-HEAVY ION PHYSICS,Thomson
509,"""Acta Physica Hungarica, Series B: Quantum Electronics""",Scopus
510,Acta Physica Polonica A,Scopus
510,ACTA PHYSICA POLONICA A,Thomson
511,Acta Physica Polonica B,Scopus
511,ACTA PHYSICA POLONICA B,Thomson
512,Acta Physica Slovaca,Scopus
512,ACTA PHYSICA SLOVACA,Thomson
513,Acta Physico - Chimica Sinica,Scopus
513,ACTA PHYSICO-CHIMICA SINICA,Thomson
514,Acta Physiologiae Plantarum,Scopus
514,ACTA PHYSIOLOGIAE PLANTARUM,Thomson
515,Acta Physiologica,Scopus
515,ACTA PHYSIOLOGICA,Thomson
516,Acta Physiologica et Pharmacologica Bulgarica,Scopus
517,Acta Physiologica Hungarica,Scopus
517,ACTA PHYSIOLOGICA HUNGARICA,Thomson
518,Acta Physiologica Scandinavica,Scopus
518,ACTA PHYSIOLOGICA SCANDINAVICA,Thomson
519,Acta Physiologica Sinica,Scopus
520,Acta Phytopathologica et Entomologica Hungarica,Scopus
520,ACTA PHYTOPATHOLOGICA ET ENTOMOLOGICA HUNGARICA,Thomson
521,Acta Phytotaxonomica Sinica,Scopus
521,ACTA PHYTOTAXONOMICA SINICA,Thomson
521,JOURNAL OF SYSTEMATICS AND EVOLUTION,Thomson
522,Acta Politica,Scopus
522,ACTA POLITICA,Thomson
523,ACTA POLONIAE HISTORICA,Thomson
525,Acta Poloniae Pharmaceutica,Scopus
525,ACTA POLONIAE PHARMACEUTICA,Thomson
525,Acta Poloniae Pharmaceutica - Drug Research,Scopus
526,Acta Poloniae Toxicologica,Scopus
527,Acta Polymerica Sinica,Scopus
527,ACTA POLYMERICA SINICA,Thomson
528,ACTA POLYTECHNICA HUNGARICA,Thomson
529,Acta Protozoologica,Scopus
529,ACTA PROTOZOOLOGICA,Thomson
530,Acta Psychiatrica Scandinavica,Scopus
530,ACTA PSYCHIATRICA SCANDINAVICA,Thomson
531,"""Acta Psychiatrica Scandinavica, Supplement""",Scopus
532,Acta Psychologica,Scopus
532,ACTA PSYCHOLOGICA,Thomson
533,Acta Radiologica,Scopus
533,ACTA RADIOLOGICA,Thomson
534,Acta Reumatologica Portuguesa,Scopus
534,ACTA REUMATOLOGICA PORTUGUESA,Thomson
535,ACTA SCIENTIAE VETERINARIAE,Thomson
536,Acta Scientiarum - Biological and Health Sciences,Scopus
537,Acta Scientiarum - Health Sciences,Scopus
539,ACTA SCIENTIARUM POLONORUM-HORTORUM CULTUS,Thomson
540,ACTA SCIENTIARUM-AGRONOMY,Thomson
541,ACTA SCIENTIARUM-TECHNOLOGY,Thomson
542,Acta Seismologica Sinica,Scopus
543,Acta Seismologica Sinica English Edition,Scopus
544,Acta Societatis Botanicorum Poloniae,Scopus
544,ACTA SOCIETATIS BOTANICORUM POLONIAE,Thomson
545,Acta Sociologica,Scopus
545,ACTA SOCIOLOGICA,Thomson
546,Acta Technica CSAV (Ceskoslovensk Akademie Ved),Scopus
547,ACTA THEOLOGICA,Thomson
548,Acta Theriologica,Scopus
548,ACTA THERIOLOGICA,Thomson
549,Acta Theriologica Sinica,Scopus
550,Acta Tropica,Scopus
550,ACTA TROPICA,Thomson
551,"""Acta Universitatis Carolinae, Geographica""",Scopus
552,"""Acta Universitatis Carolinae, Geologica""",Scopus
553,Acta Urologica Japonica,Scopus
554,Acta Veterinaria,Scopus
554,Acta Veterinaria Brno,Scopus
554,ACTA VETERINARIA BRNO,Thomson
554,ACTA VETERINARIA-BEOGRAD,Thomson
556,Acta Veterinaria Hungarica,Scopus
556,ACTA VETERINARIA HUNGARICA,Thomson
557,Acta Veterinaria Scandinavica,Scopus
557,ACTA VETERINARIA SCANDINAVICA,Thomson
558,"""Acta Veterinaria Scandinavica, Supplement""",Scopus
559,Acta Virologica,Scopus
559,ACTA VIROLOGICA,Thomson
560,Acta Zoologica,Scopus
560,ACTA ZOOLOGICA,Thomson
561,Acta Zoologica Academiae Scientiarum Hungaricae,Scopus
561,ACTA ZOOLOGICA ACADEMIAE SCIENTIARUM HUNGARICAE,Thomson
562,ACTA ZOOLOGICA BULGARICA,Thomson
565,Actas Dermo-Sifiliograficas,Scopus
566,Actas Espanolas de Psiquiatria,Scopus
566,ACTAS ESPANOLAS DE PSIQUIATRIA,Thomson
567,Actas Urologicas Espanolas,Scopus
567,ACTAS UROLOGICAS ESPANOLAS,Thomson
568,Actes de la Recherche en Sciences Sociales,Scopus
568,ACTES DE LA RECHERCHE EN SCIENCES SOCIALES,Thomson
569,ACTION RESEARCH,Thomson
570,Active and Passive Electronic Components,Scopus
571,ACTUAL PROBLEMS OF ECONOMICS,Thomson
572,Actualite Chimique,Scopus
572,ACTUALITE CHIMIQUE,Thomson
573,Actualites Pharmaceutiques,Scopus
574,Actualizaciones en Anestesiologia y Reanimacion,Scopus
